Date,Open,High,Low,Close,Volume,Adj Close
2015-12-21,77.860001,78.150002,76.879997,77.510002,267000,77.510002
2015-12-22,77.660004,77.839996,76.790001,77.760002,314500,77.760002
2015-12-23,78.18,78.480003,77.690002,77.91999799999999,312500,77.91999799999999
2015-12-24,78.07,78.370003,77.660004,78.139999,199900,78.139999
2015-12-28,77.809998,78.440002,77.690002,78.41999799999999,547300,78.41999799999999
2015-12-29,78.620003,79.440002,78.470001,79.25,291400,79.25
2015-12-30,79.32,79.639999,78.93,78.989998,219300,78.989998
2015-12-31,78.769997,79.089996,78.029999,78.059998,498300,78.059998
2016-01-04,76.82,76.83000200000001,76.08000200000001,76.529999,500200,76.529999
2016-01-05,76.57,77.83000200000001,76.459999,77.650002,375000,77.650002
2016-01-06,76.91999799999999,78.010002,76.82,77.709999,511100,77.709999
2016-01-07,76.58000200000001,77.260002,76.0,76.879997,510700,76.879997
2016-01-08,77.07,77.279999,76.339996,76.449997,701500,76.449997
2016-01-11,76.940002,77.18,76.349998,76.730003,738700,76.730003
2016-01-12,77.120003,78.08000200000001,76.800003,77.900002,599900,77.900002
2016-01-13,78.050003,78.050003,75.639999,75.779999,841600,75.779999
2016-01-14,75.940002,77.449997,75.559998,77.120003,685700,77.120003
2016-01-15,75.639999,77.879997,74.029999,74.529999,715300,74.529999
