Date,Open,High,Low,Close,Volume,Adj Close
2015-12-21,193.800003,198.690002,193.639999,197.440002,2695100,197.440002
2015-12-22,198.08999599999999,198.5,195.169998,197.029999,2024700,197.029999
2015-12-23,197.309998,198.419998,196.28999299999998,196.529999,1422300,196.529999
2015-12-24,197.600006,197.600006,193.75,193.929993,1070400,193.929993
2015-12-28,191.229996,193.630005,188.449997,192.800003,2202300,192.800003
2015-12-29,193.320007,195.559998,193.28999299999998,194.679993,2037500,194.679993
2015-12-30,195.179993,195.580002,192.0,192.130005,1316700,192.130005
2015-12-31,190.580002,191.580002,188.330002,189.03999299999998,1872300,189.03999299999998
2016-01-04,181.28999299999998,185.53999299999998,180.600006,184.029999,4320000,184.029999
2016-01-05,186.71000700000002,189.83999599999999,185.33999599999999,187.369995,3350800,187.369995
2016-01-06,185.029999,187.28999299999998,183.559998,185.610001,2275800,185.610001
2016-01-07,176.300003,180.979996,171.46000700000002,174.369995,6974100,174.369995
2016-01-08,177.58999599999999,178.949997,170.720001,171.33999599999999,4671400,171.33999599999999
2016-01-11,172.0,172.83999599999999,167.71000700000002,170.369995,3195900,170.369995
2016-01-12,172.399994,173.490005,169.820007,172.91000400000001,3026000,172.91000400000001
2016-01-13,174.25,175.360001,164.0,166.03999299999998,3929500,166.03999299999998
2016-01-14,166.300003,174.880005,163.009995,172.229996,4056300,172.229996
2016-01-15,163.759995,165.309998,158.119995,163.919998,6342800,163.919998
