Date,Open,High,Low,Close,Volume,Adj Close
2015-12-21,56.900002,57.209998999999996,54.939999,56.169998,184100,56.169998
2015-12-22,56.360001000000004,57.48,56.040001000000004,57.380001,52400,57.380001
2015-12-23,57.639998999999996,58.029999,56.970001,57.419998,61900,57.419998
2015-12-24,57.349998,58.009997999999996,57.200001,57.599998,18400,57.599998
2015-12-28,57.52,57.82,56.740002000000004,57.689999,58600,57.689999
2015-12-29,57.91,58.639998999999996,57.43,58.16,36300,58.16
2015-12-30,58.349998,58.349998,56.799999,57.529999,24900,57.529999
2015-12-31,56.830002,56.900002,56.150002,56.259997999999996,44100,56.259997999999996
2016-01-04,55.450001,55.450001,53.290001000000004,53.950001,136600,53.950001
2016-01-05,53.950001,54.790001000000004,53.459998999999996,54.740002000000004,67700,54.740002000000004
2016-01-06,54.34,55.709998999999996,54.32,55.040001000000004,91000,55.040001000000004
2016-01-07,53.939999,54.439999,53.279999,53.639998999999996,49500,53.639998999999996
2016-01-08,53.869999,54.23,52.91,53.02,110400,53.02
2016-01-11,53.310001,54.0,53.029999,53.790001000000004,69800,53.790001000000004
2016-01-12,54.279999,54.279999,52.889998999999996,54.130001,87300,54.130001
2016-01-13,54.130001,54.849998,52.389998999999996,52.720001,78500,52.720001
2016-01-14,52.830002,53.240002000000004,51.290001000000004,51.57,143600,51.57
2016-01-15,50.09,52.360001000000004,50.09,51.669998,173800,51.669998
