Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,22.84,23.040001,22.75,22.77,262600,22.77
2015-12-16,22.950001,23.08,22.68,23.059998999999998,201300,23.059998999999998
2015-12-17,23.139999,23.18,22.549999,22.85,294100,22.85
2015-12-18,22.719998999999998,23.049999,22.620001000000002,22.93,754300,22.93
2015-12-21,23.07,23.15,22.5,22.9,414600,22.9
2015-12-22,22.969998999999998,23.299999,22.74,23.27,303700,23.27
2015-12-23,23.309998999999998,23.5,23.16,23.35,309800,23.35
2015-12-24,23.35,23.860001,23.33,23.77,112300,23.77
2015-12-28,23.74,23.85,23.450001,23.85,176300,23.85
2015-12-29,23.969998999999998,24.219998999999998,23.870001000000002,24.02,175200,24.02
2015-12-30,24.02,24.200001,23.889999,23.950001,165000,23.950001
2015-12-31,23.879998999999998,24.129998999999998,23.85,24.0,334800,24.0
2016-01-04,23.629998999999998,23.98,23.5,23.93,559500,23.93
2016-01-05,23.93,23.99,23.799999,23.959999,304200,23.959999
2016-01-06,23.76,24.059998999999998,23.75,24.0,266600,24.0
2016-01-07,23.9,24.1,23.700001,23.799999,455900,23.799999
2016-01-08,23.809998999999998,23.93,23.15,23.190001000000002,2569700,23.190001000000002
2016-01-11,23.190001000000002,23.42,22.85,23.360001,503100,23.360001
2016-01-12,23.530001000000002,23.65,22.52,22.6,748300,22.6
2016-01-13,23.07,24.690001000000002,22.98,23.200001,1102700,23.200001
2016-01-14,23.42,27.07,23.42,25.01,1072600,25.01
