Date,Open,High,Low,Close,Volume,Adj Close
2015-12-21,31.959999,31.969998999999998,31.0,31.68,409300,31.68
2015-12-22,31.6,32.619999,31.469998999999998,32.59,258700,32.59
2015-12-23,32.599998,33.509997999999996,32.189999,32.529999,210200,32.529999
2015-12-24,32.470001,32.75,32.310001,32.389998999999996,159600,32.389998999999996
2015-12-28,32.080002,32.5,32.049999,32.25,126300,32.25
2015-12-29,32.240002000000004,32.459998999999996,31.889999,32.419998,220100,32.419998
2015-12-30,32.310001,33.09,32.310001,32.639998999999996,274900,32.639998999999996
2015-12-31,32.540001000000004,32.540001000000004,31.67,31.690001000000002,169200,31.690001000000002
2016-01-04,31.92,31.940001000000002,30.57,30.969998999999998,384500,30.969998999999998
2016-01-05,30.969998999999998,31.200001,30.299999,30.799999,314000,30.799999
2016-01-06,30.42,30.950001,30.049999,30.33,301000,30.33
2016-01-07,30.120001000000002,30.540001,29.040001,29.18,558100,29.18
2016-01-08,29.35,29.879998999999998,28.07,28.110001,473900,28.110001
2016-01-11,28.18,28.879998999999998,27.389999,27.719998999999998,379500,27.719998999999998
2016-01-12,28.57,28.91,27.620001000000002,28.77,728600,28.77
2016-01-13,28.91,29.190001000000002,27.809998999999998,28.120001000000002,590100,28.120001000000002
2016-01-14,26.780001000000002,27.32,26.23,26.99,1214600,26.99
2016-01-15,26.27,27.030001000000002,25.75,26.879998999999998,1120100,26.879998999999998
