Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,55.849998,57.849998,55.700001,56.549999,4685000,56.549999
2015-12-16,56.939999,57.740002000000004,56.310001,57.529999,1951500,57.529999
2015-12-17,57.439999,57.869999,56.110001000000004,56.119999,2241400,56.119999
2015-12-18,55.75,56.369999,55.119999,55.169998,4678600,55.169998
2015-12-21,55.830002,55.860001000000004,55.349998,55.830002,1412500,55.830002
2015-12-22,56.549999,56.98,55.849998,56.02,1135200,56.02
2015-12-23,56.360001000000004,56.84,56.23,56.48,1149100,56.48
2015-12-24,56.48,57.0,56.48,56.799999,536300,56.799999
2015-12-28,56.669998,56.84,55.869999,56.450001,1203900,56.450001
2015-12-29,56.799999,57.75,56.689999,57.310001,1347700,57.310001
2015-12-30,57.169998,57.48,56.509997999999996,56.549999,1457400,56.549999
2015-12-31,56.450001,56.549999,55.32,55.32,1402000,55.32
2016-01-04,54.240002000000004,54.470001,53.630001,54.439999,2641100,54.439999
2016-01-05,54.73,54.84,53.860001000000004,54.040001000000004,2689500,54.040001000000004
2016-01-06,53.07,53.540001000000004,51.43,51.740002000000004,3763400,51.740002000000004
2016-01-07,50.450001,51.459998999999996,50.029999,50.419998,5144300,50.419998
2016-01-08,50.740002000000004,51.549999,49.98,49.98,3798100,49.98
2016-01-11,51.040001000000004,51.759997999999996,50.419998,51.169998,3421500,51.169998
2016-01-12,51.549999,52.220001,50.970001,51.650002,2436700,51.650002
2016-01-13,51.720001,52.349998,50.029999,50.099998,2381800,50.099998
2016-01-14,50.540001000000004,51.060001,49.91,50.5,3285800,50.5
