Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,20.16,21.860001,20.07,21.08,191500,21.08
2015-12-16,20.99,21.299999,20.459999,20.99,81600,20.99
2015-12-17,20.99,22.59,20.92,22.540001,259700,22.540001
2015-12-18,22.5,23.74,22.280001000000002,23.629998999999998,252500,23.629998999999998
2015-12-21,23.67,25.370001000000002,23.65,25.0,884800,25.0
2015-12-22,24.950001,25.309998999999998,24.6,25.299999,477400,25.299999
2015-12-23,25.0,25.83,25.0,25.049999,183600,25.049999
2015-12-24,25.0,25.75,24.879998999999998,25.43,223500,25.43
2015-12-28,25.0,25.35,24.469998999999998,25.0,317100,25.0
2015-12-29,25.0,25.190001000000002,24.709999,25.01,182600,25.01
2015-12-30,25.0,25.26,24.84,25.049999,157600,25.049999
2015-12-31,25.0,25.190001000000002,24.639999,24.82,220700,24.82
2016-01-04,24.030001000000002,24.049999,22.530001000000002,23.65,237300,23.65
2016-01-05,23.370001000000002,23.709999,22.809998999999998,23.139999,126500,23.139999
2016-01-06,22.879998999999998,23.059998999999998,22.76,22.969998999999998,97700,22.969998999999998
2016-01-07,22.24,22.51,21.4,21.5,231600,21.5
2016-01-08,21.76,22.280001000000002,20.18,21.469998999999998,360900,21.469998999999998
2016-01-11,21.49,21.49,20.129998999999998,20.459999,235800,20.459999
2016-01-12,20.5,20.75,20.059998999999998,20.629998999999998,165400,20.629998999999998
2016-01-13,20.540001,20.99,19.620001000000002,20.51,387200,20.51
2016-01-14,20.5,20.51,19.799999,20.18,580100,20.18
