Date,Open,High,Low,Close,Volume,Adj Close
2015-12-21,71.410004,71.95500200000001,69.739998,71.099998,247600,71.099998
2015-12-22,71.260002,72.313004,67.68,70.16999799999999,212200,70.16999799999999
2015-12-23,70.720001,72.050003,69.903999,70.510002,199800,70.510002
2015-12-24,70.440002,70.769997,69.0,69.989998,127100,69.989998
2015-12-28,69.5,70.129997,67.690002,68.83000200000001,217000,68.83000200000001
2015-12-29,69.540001,71.910004,68.0,71.239998,247700,71.239998
2015-12-30,70.900002,71.739998,69.5,69.779999,142300,69.779999
2015-12-31,69.290001,69.519997,68.0,68.110001,217900,68.110001
2016-01-04,66.91999799999999,67.32,61.601002,62.220001,440600,62.220001
2016-01-05,62.459998999999996,64.43,58.34,58.990002000000004,393900,58.990002000000004
2016-01-06,56.860001000000004,56.860001000000004,52.720001,54.610001000000004,665000,54.610001000000004
2016-01-07,53.0,57.310001,52.389998999999996,56.259997999999996,1755000,56.259997999999996
2016-01-08,56.259997999999996,56.98,52.875,53.869999,653100,53.869999
2016-01-11,54.349998,54.970001,47.619999,48.43,671600,48.43
2016-01-12,49.279999,53.98,48.580002,51.560001,979200,51.560001
2016-01-13,51.779999,52.330002,45.970001,46.119999,593600,46.119999
2016-01-14,46.119999,47.551998,42.259997999999996,46.509997999999996,913600,46.509997999999996
2016-01-15,45.009997999999996,46.349998,43.389998999999996,45.82,818000,45.82
