Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,28.059998999999998,28.99,27.98,28.99,91600,28.99
2015-12-16,29.360001,31.83,28.66,31.690001000000002,241300,31.690001000000002
2015-12-17,31.709999,31.84,29.01,31.42,132600,31.42
2015-12-18,31.23,32.57,30.370001000000002,31.940001000000002,451300,31.940001000000002
2015-12-21,32.130001,32.130001,30.743999,31.469998999999998,93400,31.469998999999998
2015-12-22,31.48,32.362999,30.83,31.790001,58900,31.790001
2015-12-23,32.130001,32.419998,31.41,32.32,111800,32.32
2015-12-24,32.560001,33.0,31.299999,32.580002,72000,32.580002
2015-12-28,32.400002,32.650002,29.01,29.33,153000,29.33
2015-12-29,29.549999,29.98,29.35,29.73,60800,29.73
2015-12-30,29.5,29.959999,29.049999,29.209999,56200,29.209999
2015-12-31,29.16,29.573999,28.379998999999998,28.450001,119300,28.450001
2016-01-04,27.67,28.299999,26.530001000000002,27.309998999999998,84600,27.309998999999998
2016-01-05,26.870001000000002,28.389999,26.870001000000002,27.950001,75800,27.950001
2016-01-06,26.92,27.974001,24.57,25.27,121900,25.27
2016-01-07,24.68,24.85,22.85,24.0,136700,24.0
2016-01-08,24.200001,24.549999,23.605,23.790001,132500,23.790001
2016-01-11,23.879998999999998,23.99,22.0,22.68,118400,22.68
2016-01-12,22.84,23.469998999999998,21.32,22.110001,82500,22.110001
2016-01-13,22.209999,22.459999,20.76,21.16,159800,21.16
