Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,14.78,15.48,14.6,15.33,315400,15.33
2015-12-16,15.56,15.89,15.344000000000001,15.79,136600,15.79
2015-12-17,15.94,16.15,15.05,15.32,210500,15.32
2015-12-18,15.31,15.82,15.12,15.34,300700,15.34
2015-12-21,15.47,15.76,15.0,15.66,154500,15.66
2015-12-22,15.68,15.88,15.17,15.3,120700,15.3
2015-12-23,15.45,15.87,15.25,15.6,189500,15.6
2015-12-24,15.59,15.85,15.28,15.42,122300,15.42
2015-12-28,15.4,15.88,15.07,15.37,286100,15.37
2015-12-29,15.52,16.17,15.04,16.120001000000002,270500,16.120001000000002
2015-12-30,16.049999,16.43,15.43,15.79,122600,15.79
2015-12-31,16.32,17.139999,16.25,16.860001,604900,16.860001
2016-01-04,16.74,17.0,16.07,16.690001000000002,346300,16.690001000000002
2016-01-05,16.73,17.6,16.610001,17.540001,358700,17.540001
2016-01-06,17.200001,17.690001000000002,16.719998999999998,16.91,609800,16.91
2016-01-07,16.43,16.549999,14.95,15.04,515500,15.04
2016-01-08,15.46,16.290001,14.51,14.92,469600,14.92
2016-01-11,15.01,15.011,13.03,13.53,443800,13.53
2016-01-12,13.68,14.235,13.25,13.52,265000,13.52
2016-01-13,13.74,13.95,11.0,11.31,542800,11.31
