Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,17.09,17.09,17.09,17.09,0,17.09
2015-12-16,17.09,17.09,17.09,17.09,0,17.09
2015-12-17,17.09,17.09,17.09,17.09,0,17.09
2015-12-18,17.09,17.09,17.09,17.09,0,17.09
2015-12-21,17.09,17.09,17.09,17.09,0,17.09
2015-12-22,17.09,17.09,17.09,17.09,0,17.09
2015-12-23,17.09,17.09,17.09,17.09,0,17.09
2015-12-24,17.09,17.09,17.09,17.09,0,17.09
2015-12-28,17.09,17.09,17.09,17.09,0,17.09
2015-12-29,17.09,17.09,17.09,17.09,0,17.09
2015-12-30,17.09,17.09,17.09,17.09,0,17.09
2015-12-31,17.09,17.09,17.09,17.09,0,17.09
2016-01-04,17.09,17.09,17.09,17.09,0,17.09
2016-01-05,17.09,17.09,17.09,17.09,0,17.09
2016-01-06,17.09,17.09,17.09,17.09,0,17.09
2016-01-07,17.09,17.09,17.09,17.09,0,17.09
2016-01-08,17.09,17.09,17.09,17.09,0,17.09
2016-01-11,17.09,17.09,17.09,17.09,0,17.09
2016-01-12,17.09,17.09,17.09,17.09,0,17.09
2016-01-13,17.09,17.09,17.09,17.09,0,17.09
