Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,26.49,27.84,26.49,27.440001000000002,249700,27.440001000000002
2015-12-16,27.73,30.530001000000002,27.6,29.620001000000002,389400,29.620001000000002
2015-12-17,29.91,30.440001000000002,26.32,29.799999,239000,29.799999
2015-12-18,29.75,30.75,28.408001000000002,29.33,1898900,29.33
2015-12-21,29.809998999999998,29.85,27.209999,28.35,283900,28.35
2015-12-22,28.389999,28.780001000000002,27.52,28.1,216500,28.1
2015-12-23,28.35,28.889999,27.889999,28.48,89500,28.48
2015-12-24,28.700001,28.896,27.82,27.91,115900,27.91
2015-12-28,27.780001000000002,27.950001,27.02,27.549999,231700,27.549999
2015-12-29,27.74,28.51,27.059998999999998,28.200001,223600,28.200001
2015-12-30,28.09,28.875,27.299999,27.610001,89600,27.610001
2015-12-31,27.35,28.280001000000002,26.809998999999998,27.75,187400,27.75
2016-01-04,27.15,27.23,25.700001,26.030001000000002,195300,26.030001000000002
2016-01-05,26.18,26.459999,24.379998999999998,24.4,153500,24.4
2016-01-06,22.9,23.0,20.610001,21.049999,427300,21.049999
2016-01-07,19.67,21.459999,19.5,21.09,1705800,21.09
2016-01-08,21.09,21.225,19.719998999999998,20.16,621400,20.16
2016-01-11,20.110001,20.469998999999998,17.68,18.610001,832800,18.610001
2016-01-12,18.91,20.940001000000002,18.190001000000002,18.92,524800,18.92
2016-01-13,19.02,19.49,17.309998999999998,17.6,514400,17.6
