Date,Open,High,Low,Close,Volume,Adj Close
2015-12-21,23.99,24.780001000000002,23.27,24.49,74000,24.49
2015-12-22,24.49,24.49,23.190001000000002,23.709999,62500,23.709999
2015-12-23,23.84,23.98,23.440001000000002,23.559998999999998,51700,23.559998999999998
2015-12-24,23.5,23.809998999999998,23.25,23.67,18100,23.67
2015-12-28,23.610001,23.65,22.790001,23.51,63400,23.51
2015-12-29,23.790001,24.76,23.540001,24.59,59200,24.59
2015-12-30,24.67,24.91,23.860001,24.09,52500,24.09
2015-12-31,24.120001000000002,24.76,23.280001000000002,23.280001000000002,128300,23.280001000000002
2016-01-04,23.02,23.17,22.389999,22.889999,94400,22.889999
2016-01-05,22.969998999999998,23.540001,22.76,23.48,92700,23.48
2016-01-06,23.139999,24.309998999999998,22.83,24.16,118900,24.16
2016-01-07,23.84,24.33,22.110001,22.540001,103300,22.540001
2016-01-08,22.530001000000002,23.59,21.77,22.27,129600,22.27
2016-01-11,22.27,22.57,21.799999,22.379998999999998,151800,22.379998999999998
2016-01-12,22.51,23.110001,21.940001000000002,22.469998999999998,183900,22.469998999999998
2016-01-13,22.440001000000002,23.219998999999998,21.09,21.440001000000002,145700,21.440001000000002
2016-01-14,21.469998999999998,21.799999,20.440001000000002,21.360001,166900,21.360001
2016-01-15,20.9,21.65,20.040001,20.540001,117600,20.540001
