Date,Open,High,Low,Close,Volume,Adj Close
2015-12-15,30.190001000000002,31.969998999999998,30.15,31.77,255700,31.77
2015-12-16,32.200001,33.540001000000004,32.119999,33.470001,340300,33.470001
2015-12-17,33.470001,33.599998,31.15,31.18,194100,31.18
2015-12-18,31.030001000000002,32.290001000000004,30.9,31.73,1253900,31.73
2015-12-21,32.02,32.055,30.879998999999998,32.040001000000004,144500,32.040001000000004
2015-12-22,31.809998999999998,32.25,31.32,32.080002,120200,32.080002
2015-12-23,32.299999,32.66,31.610001,32.330002,232800,32.330002
2015-12-24,32.32,32.450001,31.93,32.189999,46200,32.189999
2015-12-28,32.099998,33.5,31.5,33.259997999999996,165000,33.259997999999996
2015-12-29,33.599998,33.919998,33.209998999999996,33.720001,179400,33.720001
2015-12-30,33.599998,33.869999,33.18,33.439999,150500,33.439999
2015-12-31,33.389998999999996,33.630001,32.91,33.02,106200,33.02
2016-01-04,32.439999,34.34,29.01,34.189999,204700,34.189999
2016-01-05,34.220001,34.490002000000004,32.490002000000004,32.540001000000004,150900,32.540001000000004
2016-01-06,32.279999,32.290001000000004,30.535,31.200001,254900,31.200001
2016-01-07,30.82,32.044998,30.35,30.58,644300,30.58
2016-01-08,30.889999,31.440001000000002,29.360001,29.57,257500,29.57
2016-01-11,29.93,30.43,28.049999,28.860001,351100,28.860001
2016-01-12,29.440001000000002,30.389999,28.290001,29.129998999999998,324300,29.129998999999998
2016-01-13,29.5,29.82,26.040001,26.67,286500,26.67
2016-01-14,26.940001000000002,28.855,25.575001,28.08,342400,28.08
